id,created_at,text
b'904931386708041728',09/05/2017,"b'RT @naval: ICOs need regulation, sure, but banning ICOs altogether is a huge gift to Silicon Valley and its resident financiers.'"
b'903357412152893440',08/31/2017,"b""RT @Bitstamp: WE GROW: In number of users, currencies and years of experience. We'll continue to grow the quality of our services. Thanks #\xe2\x80\xa6"""
b'902996851871408130',08/30/2017,b'Bitcoin Payments Firm BitPesa Secures Greycroft As Lead Investor For $10 Million Total Funding https://t.co/VtAoR4eLov'
b'902936873240207360',08/30/2017,b'RT @Forbes: Billion-dollar messaging app Kik taps $125 million token offering to energize user base https://t.co/n2qO6Bt3WJ https://t.co/bF\xe2\x80\xa6'
b'902936594746818561',08/30/2017,"b'RT @kin_foundation: Kin token sale date announced: Tuesday, September 12, at 9:00am ET. $50M presale closed with hard cap of $125M total ht\xe2\x80\xa6'"
b'901518595129200640',08/26/2017,b'RT @zooko: This is pretty awesome. Live demo of ZEC\xe2\x86\x94BTC cross-chain atomic transaction. Cmdline tool. Python. https://t.co/H07gaf9ei6'
b'901081593279684608',08/25/2017,"b""RT @PanteraCapital: Pantera's Joey Krug @joeykrug featured in Forbes discussing the Filecoin Opportunity @MineFilecoin #Filecoin https://t.\xe2\x80\xa6"""
b'900458392766078977',08/23/2017,"b'RT @Ripple: 2 themes coming together, #banking &amp; #blockchain https://t.co/kzvApvSKoH'"
b'900458366866264065',08/23/2017,b'RT @Ripple: 1 vision for the future of #payments takes center stage https://t.co/6cLveyFMYE'
b'898629814558408707',08/18/2017,"b""Why Amazon's Margin Is Filecoin's Opportunity | Forbes by @joeykrug.  https://t.co/LY9wjG9AJM"""
b'898604465690820608',08/18/2017,b'Congrats to @PanteraCapital portfolio company Polychain Capital.  Nice article @laurashin @Forbes.   https://t.co/8qkJbm9uQP'
b'898601208226512896',08/18/2017,b'@laurashin @Forbes Congrats to @PanteraCapital portfolio company Polychain Capital.  Nice article @laurashin @Forbes.'
b'898304636121001984',08/17/2017,"b""RT @laurashin: Check out my cover story for this month's @Forbes about #ICOs #tokensales #bitcoin #ethereum #crypto https://t.co/66gS5thy2q\xe2\x80\xa6"""
b'898239737453985792',08/17/2017,"b'RT @Bitstamp: LAUNCHED: Bitstamp welcomes #ether. Start trading ETH/EUR, ETH/USD &amp; ETH/BTC now @bitstamp https://t.co/63rjts6NcU https://t.\xe2\x80\xa6'"
b'897819666399191041',08/16/2017,b'RT @Bitstamp: START YOUR ENGINES: Countdown commences for our #ether launch. #ETH trading coming soon! https://t.co/X4m0Ad1pUR'
b'896064391879155712',08/11/2017,"b""RT @nathanielpopper: Coinbase spent months raising $100m from vc's\nit took Filecoin less than an hour to raise $200m in it's ICO \nhttps://t\xe2\x80\xa6"""
b'895304915773292544',08/09/2017,"b'RT @NeerajKA: My social life has gone from having to explain Bitcoin at parties to having to explain Bitcoin, Ethereum, token sales, and fo\xe2\x80\xa6'"
b'895289346189688832',08/09/2017,b'ICO funding has surpassed Angel and Seed stage internet VC funding globally. https://t.co/1BkoU8p0yF'
b'892036626322309120',07/31/2017,"b'Traditional Blockchain Deals Hit New Low, As ICOs Rise https://t.co/rbG4UckLGd via @cbinsights'"
b'890391268114677760',07/27/2017,b'RT @coindesk: BREAKING: RUSSIAN NATIONAL AND BITCOIN EXCHANGE CHARGED IN 21-COUNT INDICTMENT FOR OPERATING ALLEGED INTERNATIONAL MONEY LAUN\xe2\x80\xa6'
b'890361750083690496',07/27/2017,"b'RT @PanteraCapital: Pantera CEO, Dan Morehead, joins Michael Green from Thiel Macro at Real Vision TV. @dan_pantera @realvision https://t.c\xe2\x80\xa6'"
b'889875850711023618',07/25/2017,b'Months to Minutes: Enigma Launch Aims to Boost Crypto Hedge Fund Creation https://t.co/Eg3j2eW8dY via @CoinDesk'
b'889238299793014784',07/23/2017,b'RT @ErikVoorhees: SegWit alone was unable to get even 50% miner support. SegWit2x (SegWit+ 2mb HF) has over 96% support today. Bitcoin is m\xe2\x80\xa6'
b'888763815113785344',07/22/2017,"b'""It\'s not bitcoin or ethereum: This digital currency rose 3,977% in the first half of 2017."" @CNBC @ripple https://t.co/I87dEyp1Kb'"
b'888303021540556800',07/21/2017,"b""RT @laurashin: If you don't have any idea what #tokens or #crypto assets are, we summed up the top 25 for you: https://t.co/85gkMYpuHI"""
b'888302976145571840',07/21/2017,b'RT @FunFairTech: The latest news from FunFair! #Roulette on #Ethereum using Fate Channel Tech! \nhttps://t.co/IMFR27rvdp #journorequest #blo\xe2\x80\xa6'
b'885264768780685314',07/12/2017,"b'Off topic, but fascinating.  The Professional American Flag Football League Is Reshaping the Future of the Game https://t.co/jKGi7d2Oih'"
b'885162971508420608',07/12/2017,"b""Always hard to get the first domino to go.  Now it's going to be easier. https://t.co/m7uz2UY7j0"""
b'880918956625625089',06/30/2017,b'RT @VinnyLingham: Some @nytimes love for @civickey. Civic Sells $33 Million in Digital Currency Tokens in Public Sale https://t.co/kxH6Ub2S\xe2\x80\xa6'
b'880918547030917121',06/30/2017,"b'RT @VinnyLingham: The #1 use case for the Bitcoin Blockchain over the last 48 hours was payments. Identity verification, via @civickey, was\xe2\x80\xa6'"
b'880178584475717632',06/28/2017,b'Pantera Capital to Raise $100 Million in Investment for ICO Hedge Fund https://t.co/E3j33dhkJI via @CoinDesk'
b'880174076328673280',06/28/2017,"b'While investment firms ponder ICOs, this team is barreling ahead with a $100 million ICO\xc2\xa0fund https://t.co/agoHvysZrO via @techcrunch'"
b'880140891633065984',06/28/2017,b'@DenniLoveJoy @joeykrug @PanteraCapital @AugurProject Thanks!'
b'880127384296370176',06/28/2017,b'@BitfuryGeorge Thanks!'
b'880118200700030976',06/28/2017,b'Very happy to announce that @joeykrug has joined @PanteraCapital to co-manage our ICO Fund with me.  @AugurProject   https://t.co/k9DwGoo0xx'
b'872997773473325056',06/09/2017,b'RT @zooko: Holy shit @valkenburgh just described Zcash to U.S. Congress. https://t.co/eLWXXK5uyN'
b'867811125408280576',05/25/2017,b'RT @kikdevs: For more information go to https://t.co/vyWicpvNYm https://t.co/dwS3I6xX1c'
b'866465891885731842',05/22/2017,"b'Bitcoin just surged past $2,000 for the first time https://t.co/KVuYIjiV0z # via @techcrunch'"
b'864873124281499648',05/17/2017,b'RT @Bitstamp: TO BE CONTINUED: #bitcoin was in need of a specialized online exchange and one thing led to another\xe2\x80\xa6 #followtheline https://t\xe2\x80\xa6'
b'864653715118080001',05/17/2017,b'RT @CBinsights: Winner: the best venn diagram of 2017 via @LorcanRK https://t.co/jh9f88oWg7'
b'863854246499725312',05/14/2017,b'UPDATED: Sean Spicer tweeted a #bitcoin address \xe2\x80\x93 Not his password.  #bitcoin has so many use cases.  @patribotics https://t.co/4QEPZf7XND'
b'862794866425643008',05/11/2017,b'Stellar just launched a new global blockchain payment network --\n Fortune https://t.co/aTcIVJD0uR'
b'862689561536626689',05/11/2017,b'RT @Bitstamp: US MARKET: Debit and credit card #bitcoin purchases NOW AVAILABLE in the US. Simple trading! https://t.co/F0XjOdVPSw https://\xe2\x80\xa6'
b'851864117266731008',04/11/2017,"b""RT @msantoriESQ: WTF is a Token Sale? (We don't say ICO anymore, right?) https://t.co/tDm27Pvrwf @TMacheel @tearsheetco"""
b'851856952569217024',04/11/2017,b'RT @Ripple: How to buy #XRP on #Bitstamp: https://t.co/HvGY6lkvoB #payments #blockchain'
b'851810110703783937',04/11/2017,b'RT @Bitstamp: LOUD&amp;CLEAR: $XRP trading volume @Bitstamp reached almost 40 million $ in the last 3 weeks. Sounds good? Trade now at https://\xe2\x80\xa6'
b'850829455463333888',04/08/2017,"b'The first investor in Snapchat thinks bitcoin could realistically be worth $500,000 by 2030 https://t.co/EixgzGKJgB via @themoneygame'"
b'847866023357276160',03/31/2017,b'Ripple Continues to Bring Internet of Value to Life: New Features Increase Transaction Throughput Same Level as Visa https://t.co/JoFFs8cEnC'
b'847163617766080512',03/29/2017,b'RT @ErikVoorhees: ShapeShift Raises $10.4 Million Series A https://t.co/NCNM1KK8lO #blockchain #finance #bitcoin #ethereum #VentureCapital\xe2\x80\xa6'
b'845628859701755904',03/25/2017,b'RT @NickSzabo4: Miners are semi-trusted &amp; serve at will of users. Users have full rights of self-defense when preponderance of miners behav\xe2\x80\xa6'
b'845061786185412609',03/23/2017,"b""RT @CBinsights: Morning Market Map: #bitcoin and #blockchain cos pulled down $500M+ in 2015 &amp; '16. Here's where the $$$ went: https://t.co/\xe2\x80\xa6"""
b'845061618551664640',03/23/2017,b'@Rubicon_X  Exactly!'
b'845021799796674561',03/23/2017,b'Apparently health care is more complicated than it soundbites.'
b'844960255503056896',03/23/2017,b'Really cool!  @brave   BasicAttentionToken | A new token to value user attention on the internet. https://t.co/3LdDzU92dZ'
b'844947746675015680',03/23/2017,"b'""A 21st-century Federal Reserve"" by my Tiger colleague Todd Buchholz   https://t.co/eyXyb5zJfb via @WSJOpinion'"
b'844591033472106496',03/22/2017,"b'/2 Today\xe2\x80\x99s euphoria over #bitcoin, #ethereum, tokens (bi-?)polar opposite of the dejected depression when we last made trade recommendation.'"
b'844589607169642496',03/22/2017,b'We have a sense digital assets are overbought now. #Bitcoin for ex. still above regression $986. Similar for others\xe2\x80\xa6 https://t.co/jy2iWCKEm2'
b'843192951190704128',03/18/2017,"b'RT @zooko: Announcing The Zcash Foundation, an independent body to steward the Zcash technology and protect users: https://t.co/PFysgTZjpf'"
b'843192770734960640',03/18/2017,b'RT @gavinandresen: Exchanges profit on volatility and wealth moveing across chains they support.\n\nMiners profit from increasing value of co\xe2\x80\xa6'
b'842748439339311104',03/17/2017,"b'RT @PanteraCapital: NOW AVAILABLE: Our March #Blockchain Letter, Digital Currencies All-Time Highs, Now Overbought - https://t.co/k2BrsgLRo\xe2\x80\xa6'"
b'841840468304396288',03/15/2017,"b""Honeybadger don't care.  \n\n#Bitcoin https://t.co/Qw2pJDw1RS"""
b'840753957924298752',03/12/2017,b'RT @Ripple: How to buy #XRP on #Bitstamp: https://t.co/HvGY6lC6g9 #payments #blockchain'
b'840745826200702976',03/12/2017,b'@brianeklein Intuition that the VALUE of transactions still growing at old rate. Only small value transactions being excluded from blocks.'
b'840745462936227841',03/12/2017,"b'@brianeklein @PanteraCapital Great question. Number of transactions still growing strongly, albeit not as high a rate as before.'"
b'840375645230182400',03/11/2017,b'@AdamDraper Thanks!'
b'840375587344539648',03/11/2017,"b'Transaction growth is so strong that it will take two weeks until fair value is $975 = 220,393 transactions/day = Mar 26.'"
b'840375221638975488',03/11/2017,b'Graphed as a ratio the recent #Bitcoin overvaluation now almost entirely dissipated.  Fair value today is approxima\xe2\x80\xa6 https://t.co/vNq6jc6xrG'
b'840373356327137280',03/11/2017,b'ETF hype had driven the price of #Bitcoin $400 above fair value (red dot).  Now (green dot) much closer to long-ter\xe2\x80\xa6 https://t.co/308V2bflZd'
b'839518511324000256',03/08/2017,b'Bitstamp Partners with Banking Giant for Bitcoin Investment On-Ramp https://t.co/DdVVnNRMyI via @CoinDesk'
b'839498656218636289',03/08/2017,b'Veem raises $24 million to simplify global\xc2\xa0payments https://t.co/kA242x3oKz via @VentureBeat'
b'837841560389636096',03/04/2017,"b""RT @PanteraCapital: Forbes article from Mar '15 comparing #Bitcoin to lows of S&amp;P 500 and NASDAQ Composite following similar pattern - http\xe2\x80\xa6"""
b'837329866521370625',03/02/2017,b'RT @PanteraCapital: #Bitcoin and #Gold trading a par for the first time. https://t.co/2I21N7FqSx'
b'835513408128626688',02/25/2017,b'Ledger Fever: 95 Bitcoin Blockchain Companies  https://t.co/YcFepmKCKP via @cbinsights'
b'834865511829606400',02/23/2017,"b'RT @PanteraCapital: #Bitcoin price reaches an all-time high at $1,167. Total #Bitcoin market cap approaching $19 Billion https://t.co/mcf6k\xe2\x80\xa6'"
b'834796464828248065',02/23/2017,b'Bitcoin IoT Startup Filament Nets $9.5 Million in New Funding https://t.co/8OykRyiT6y via @CoinDesk'
b'832228722417635329',02/16/2017,"b'RT @Bitstamp: We\xe2\x80\x99re adding the XRP/BTC pair to our roster today! Trading starts at 2pm GMT, with 0% fees until the end of February https://\xe2\x80\xa6'"
b'827196888482844672',02/02/2017,"b'RT @PanteraCapital: NOW AVAILABLE: Our February #Blockchain Letter, #Bitcoin Continues Exponential Growth in 2016 - https://t.co/B3w5TSPxDo\xe2\x80\xa6'"
